objectID,source_image_url,image_status,model
814650,https://images.metmuseum.org/CRDImages/ad/web-large/DP-23405-001.jpg,included,OpenAI_CLIP
788174,https://images.metmuseum.org/CRDImages/aa/web-large/DP-19201-002.jpg,included,OpenAI_CLIP
20891,https://images.metmuseum.org/CRDImages/ad/web-large/DP265419.jpg,included,OpenAI_CLIP
814649,https://images.metmuseum.org/CRDImages/ad/web-large/DP-23385-001.jpg,included,OpenAI_CLIP
10367,https://images.metmuseum.org/CRDImages/ad/web-large/APS2263.jpg,included,OpenAI_CLIP
1668,https://images.metmuseum.org/CRDImages/ad/web-large/ap66.10.41.jpg,included,OpenAI_CLIP
14006,https://images.metmuseum.org/CRDImages/ad/web-large/DP8056.jpg,included,OpenAI_CLIP
20615,https://images.metmuseum.org/CRDImages/ad/web-large/DP245089.jpg,included,OpenAI_CLIP
14047,https://images.metmuseum.org/CRDImages/ad/web-large/16012.jpg,included,OpenAI_CLIP
310599,https://images.metmuseum.org/CRDImages/ao/web-large/DP104813.jpg,included,OpenAI_CLIP
308458,https://images.metmuseum.org/CRDImages/ao/web-large/DP234685.jpg,included,OpenAI_CLIP
662967,https://images.metmuseum.org/CRDImages/ao/web-large/DP348021.jpg,included,OpenAI_CLIP
312928,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24348-001.jpg,included,OpenAI_CLIP
701288,https://images.metmuseum.org/CRDImages/ao/web-large/DP-30698-001.jpg,included,OpenAI_CLIP
308532,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24360-001.jpg,included,OpenAI_CLIP
313256,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24340-001.jpg,included,OpenAI_CLIP
310568,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24255-001.jpg,included,OpenAI_CLIP
318345,https://images.metmuseum.org/CRDImages/ao/web-large/DT4512.jpg,included,OpenAI_CLIP
313267,https://images.metmuseum.org/CRDImages/ao/web-large/1979.206.1074.jpg,included,OpenAI_CLIP
310221,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23890-002.jpg,included,OpenAI_CLIP
316846,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24246-001.jpg,included,OpenAI_CLIP
308565,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25548-001.jpg,included,OpenAI_CLIP
316847,https://images.metmuseum.org/CRDImages/ao/web-large/1994.35.19_a.JPG,included,OpenAI_CLIP
310542,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23468-001.jpg,included,OpenAI_CLIP
316274,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24261-001.jpg,included,OpenAI_CLIP
314217,https://images.metmuseum.org/CRDImages/ao/web-large/DP-571-001.jpg,included,OpenAI_CLIP
313289,https://images.metmuseum.org/CRDImages/ao/web-large/DP-33254-001.jpg,included,OpenAI_CLIP
318662,https://images.metmuseum.org/CRDImages/ao/web-large/DT4514.jpg,included,OpenAI_CLIP
313240,https://images.metmuseum.org/CRDImages/ao/web-large/DP104826.jpg,included,OpenAI_CLIP
310227,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23891-001.jpg,included,OpenAI_CLIP
733038,https://images.metmuseum.org/CRDImages/ao/web-large/DP167981.jpg,included,OpenAI_CLIP
318674,https://images.metmuseum.org/CRDImages/ao/web-large/DP-39200-001.jpg,included,OpenAI_CLIP
718242,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23101-003.jpg,included,OpenAI_CLIP
313262,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23472-001.jpg,included,OpenAI_CLIP
309713,https://images.metmuseum.org/CRDImages/ao/web-large/DT11169.jpg,included,OpenAI_CLIP
307598,https://images.metmuseum.org/CRDImages/ao/web-large/DP-17616-001.jpg,included,OpenAI_CLIP
310513,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25387-001.jpg,included,OpenAI_CLIP
317760,https://images.metmuseum.org/CRDImages/ao/web-large/DP-24306-003.jpg,included,OpenAI_CLIP
316709,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25727-001.jpg,included,OpenAI_CLIP
307602,https://images.metmuseum.org/CRDImages/ao/web-large/book3.jpg,included,OpenAI_CLIP
312581,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23907-001.jpg,included,OpenAI_CLIP
309958,https://images.metmuseum.org/CRDImages/ao/web-large/DP-41709-001.jpg,included,OpenAI_CLIP
310498,https://images.metmuseum.org/CRDImages/ao/web-large/DP-25391-001.jpg,included,OpenAI_CLIP
126673,https://images.metmuseum.org/CRDImages/ao/web-large/DP-27227-001.jpg,included,OpenAI_CLIP
310467,https://images.metmuseum.org/CRDImages/ao/web-large/DP-23470-001.jpg,included,OpenAI_CLIP
929079,https://images.metmuseum.org/CRDImages/as/web-large/DP-44394-002.jpg,included,OpenAI_CLIP
49068,https://images.metmuseum.org/CRDImages/as/web-large/DP276881.jpg,included,OpenAI_CLIP
49179,https://images.metmuseum.org/CRDImages/as/web-large/DP162807.jpg,included,OpenAI_CLIP
39901,https://images.metmuseum.org/CRDImages/as/web-large/DP153705.jpg,included,OpenAI_CLIP
701293,https://images.metmuseum.org/CRDImages/as/web-large/DP-13240-001.jpg,included,OpenAI_CLIP
39931,https://images.metmuseum.org/CRDImages/as/web-large/DP160517.jpg,included,OpenAI_CLIP
45258,https://images.metmuseum.org/CRDImages/as/web-large/DT1607.jpg,included,OpenAI_CLIP
53222,https://images.metmuseum.org/CRDImages/as/web-large/DP361166.jpg,included,OpenAI_CLIP
44918,https://images.metmuseum.org/CRDImages/as/web-large/DT1615.jpg,included,OpenAI_CLIP
73159,https://images.metmuseum.org/CRDImages/as/web-large/DP146997.jpg,included,OpenAI_CLIP
816189,https://images.metmuseum.org/CRDImages/as/web-large/DP-17101-002.jpg,included,OpenAI_CLIP
53408,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-273.jpg,included,OpenAI_CLIP
53449,https://images.metmuseum.org/CRDImages/as/web-large/DP-13180-023.jpg,included,OpenAI_CLIP
36131,https://images.metmuseum.org/CRDImages/as/web-large/1981_4_1a.jpg,included,OpenAI_CLIP
76084,https://images.metmuseum.org/CRDImages/as/web-large/DP-14364-001.jpg,included,OpenAI_CLIP
39668,https://images.metmuseum.org/CRDImages/as/web-large/DP167812_CRD.jpg,included,OpenAI_CLIP
57206,https://images.metmuseum.org/CRDImages/as/web-large/DP205543.jpg,included,OpenAI_CLIP
40080,https://images.metmuseum.org/CRDImages/as/web-large/DP258037.jpg,included,OpenAI_CLIP
53458,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-210.jpg,included,OpenAI_CLIP
888663,https://images.metmuseum.org/CRDImages/as/web-large/DP-24890-002.jpg,included,OpenAI_CLIP
36436,https://images.metmuseum.org/CRDImages/as/web-large/DP162771.jpg,included,OpenAI_CLIP
44634,https://images.metmuseum.org/CRDImages/as/web-large/DP-24853-002.jpg,included,OpenAI_CLIP
49467,https://images.metmuseum.org/CRDImages/as/web-large/DP-30286-002.jpg,included,OpenAI_CLIP
53427,https://images.metmuseum.org/CRDImages/as/web-large/DT372445.jpg,included,OpenAI_CLIP
752005,https://images.metmuseum.org/CRDImages/as/web-large/DP-16218-019.jpg,included,OpenAI_CLIP
59025,https://images.metmuseum.org/CRDImages/as/web-large/2000_665_1.jpg,included,OpenAI_CLIP
860963,https://images.metmuseum.org/CRDImages/as/web-large/DP-24412-002.jpg,included,OpenAI_CLIP
41193,https://images.metmuseum.org/CRDImages/as/web-large/DP154100.jpg,included,OpenAI_CLIP
663886,https://images.metmuseum.org/CRDImages/as/web-large/DP355576.jpg,included,OpenAI_CLIP
49156,https://images.metmuseum.org/CRDImages/as/web-large/DP105303_CRD.jpg,included,OpenAI_CLIP
49177,https://images.metmuseum.org/CRDImages/as/web-large/DP204906_CRD.jpg,included,OpenAI_CLIP
65555,https://images.metmuseum.org/CRDImages/as/web-large/DP164311.jpg,included,OpenAI_CLIP
49456,https://images.metmuseum.org/CRDImages/as/web-large/DP161405.jpg,included,OpenAI_CLIP
49187,https://images.metmuseum.org/CRDImages/as/web-large/DP214271_CRD.jpg,included,OpenAI_CLIP
705076,https://images.metmuseum.org/CRDImages/as/web-large/DP-27349-002.jpg,included,OpenAI_CLIP
49173,https://images.metmuseum.org/CRDImages/as/web-large/DP143725_CRD.jpg,included,OpenAI_CLIP
49241,https://images.metmuseum.org/CRDImages/as/web-large/DP-36017-002.jpg,included,OpenAI_CLIP
57344,https://images.metmuseum.org/CRDImages/as/web-large/DP-27193-001.jpg,included,OpenAI_CLIP
57805,https://images.metmuseum.org/CRDImages/as/web-large/JIB_112_Preface 1_sf.JPG,included,OpenAI_CLIP
41057,https://images.metmuseum.org/CRDImages/as/web-large/DP114890.jpg,included,OpenAI_CLIP
57569,https://images.metmuseum.org/CRDImages/as/web-large/JIB44a_005_crd.jpg,included,OpenAI_CLIP
459028,https://images.metmuseum.org/CRDImages/rl/web-large/DP221485.jpg,included,OpenAI_CLIP
459254,https://images.metmuseum.org/CRDImages/rl/web-large/DT3622.jpg,included,OpenAI_CLIP
459249,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1558-1.jpg,included,OpenAI_CLIP
459027,https://images.metmuseum.org/CRDImages/rl/web-large/DP221483.jpg,included,OpenAI_CLIP
459080,https://images.metmuseum.org/CRDImages/rl/web-large/DP164857.jpg,included,OpenAI_CLIP
458967,https://images.metmuseum.org/CRDImages/rl/web-large/DP319194.jpg,included,OpenAI_CLIP
459061,https://images.metmuseum.org/CRDImages/rl/web-large/DT1472.jpg,included,OpenAI_CLIP
458979,https://images.metmuseum.org/CRDImages/rl/web-large/DT3028.jpg,included,OpenAI_CLIP
459055,https://images.metmuseum.org/CRDImages/rl/web-large/DP-40424-001.jpg,included,OpenAI_CLIP
458971,https://images.metmuseum.org/CRDImages/rl/web-large/DP-40104-001.jpg,included,OpenAI_CLIP
459062,https://images.metmuseum.org/CRDImages/rl/web-large/DT3083.jpg,included,OpenAI_CLIP
459008,https://images.metmuseum.org/CRDImages/rl/web-large/DT3047.jpg,included,OpenAI_CLIP
458972,https://images.metmuseum.org/CRDImages/rl/web-large/DT3023.jpg,included,OpenAI_CLIP
458998,https://images.metmuseum.org/CRDImages/rl/web-large/DP-13487-001.jpg,included,OpenAI_CLIP
458964,https://images.metmuseum.org/CRDImages/rl/web-large/DP-32063-001.jpg,included,OpenAI_CLIP
459133,https://images.metmuseum.org/CRDImages/rl/web-large/DP-25504-001.jpg,included,OpenAI_CLIP
459253,https://images.metmuseum.org/CRDImages/rl/web-large/DT3621.jpg,included,OpenAI_CLIP
458978,https://images.metmuseum.org/CRDImages/rl/web-large/DT708.jpg,included,OpenAI_CLIP
459065,https://images.metmuseum.org/CRDImages/rl/web-large/DT3087.jpg,included,OpenAI_CLIP
459136,https://images.metmuseum.org/CRDImages/rl/web-large/DP-29454-001.jpg,included,OpenAI_CLIP
459016,https://images.metmuseum.org/CRDImages/rl/web-large/DP267397.jpg,included,OpenAI_CLIP
458953,https://images.metmuseum.org/CRDImages/rl/web-large/DP-29455-001.jpg,included,OpenAI_CLIP
458970,https://images.metmuseum.org/CRDImages/rl/web-large/DT3022.jpg,included,OpenAI_CLIP
459079,https://images.metmuseum.org/CRDImages/rl/web-large/DP164856.jpg,included,OpenAI_CLIP
459053,https://images.metmuseum.org/CRDImages/rl/web-large/DT3076.jpg,included,OpenAI_CLIP
459007,https://images.metmuseum.org/CRDImages/rl/web-large/DT709.jpg,included,OpenAI_CLIP
459071,https://images.metmuseum.org/CRDImages/rl/web-large/SLP0129.jpg,included,OpenAI_CLIP
459073,https://images.metmuseum.org/CRDImages/rl/web-large/DT3093.jpg,included,OpenAI_CLIP
458963,https://images.metmuseum.org/CRDImages/rl/web-large/DT3014.jpg,included,OpenAI_CLIP
459057,https://images.metmuseum.org/CRDImages/rl/web-large/DP-26610-001.jpg,included,OpenAI_CLIP
459058,https://images.metmuseum.org/CRDImages/rl/web-large/DT1463.jpg,included,OpenAI_CLIP
459078,https://images.metmuseum.org/CRDImages/rl/web-large/DP159773.jpg,included,OpenAI_CLIP
459257,https://images.metmuseum.org/CRDImages/rl/web-large/DP366034.jpg,included,OpenAI_CLIP
459134,https://images.metmuseum.org/CRDImages/rl/web-large/LC-1975_1_010_001.jpg,included,OpenAI_CLIP
458981,https://images.metmuseum.org/CRDImages/rl/web-large/DT3030.jpg,included,OpenAI_CLIP
459005,https://images.metmuseum.org/CRDImages/rl/web-large/DT3046.jpg,included,OpenAI_CLIP
459059,https://images.metmuseum.org/CRDImages/rl/web-large/DT3079.jpg,included,OpenAI_CLIP
458954,https://images.metmuseum.org/CRDImages/rl/web-large/DP-14829-001.jpg,included,OpenAI_CLIP
459186,https://images.metmuseum.org/CRDImages/rl/web-large/DP324215.jpg,included,OpenAI_CLIP
458958,https://images.metmuseum.org/CRDImages/rl/web-large/DP293275.jpg,included,OpenAI_CLIP
458969,https://images.metmuseum.org/CRDImages/rl/web-large/DP267396.jpg,included,OpenAI_CLIP
459064,https://images.metmuseum.org/CRDImages/rl/web-large/DT3085.jpg,included,OpenAI_CLIP
459582,https://images.metmuseum.org/CRDImages/rl/web-large/DT3614.jpg,included,OpenAI_CLIP
459001,https://images.metmuseum.org/CRDImages/rl/web-large/DP318246.jpg,included,OpenAI_CLIP
720984,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1320b.jpg,included,OpenAI_CLIP
917782,https://images.metmuseum.org/CRDImages/ph/web-large/DP-43423-235.jpg,included,OpenAI_CLIP
623038,https://images.metmuseum.org/CRDImages/ph/web-large/DP304445.jpg,included,OpenAI_CLIP
464453,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-489s01a.jpg,included,OpenAI_CLIP
468372,https://images.metmuseum.org/CRDImages/md/web-large/DP330356.jpg,included,OpenAI_CLIP
468254,https://images.metmuseum.org/CRDImages/md/web-large/DT11895.jpg,included,OpenAI_CLIP
467421,https://images.metmuseum.org/CRDImages/md/web-large/DT5143.jpg,included,OpenAI_CLIP
503046,https://images.metmuseum.org/CRDImages/mi/web-large/DP225545.jpg,included,OpenAI_CLIP
501475,https://images.metmuseum.org/CRDImages/mi/web-large/89.4.864 full.jpg,included,OpenAI_CLIP
503455,https://images.metmuseum.org/CRDImages/mi/web-large/1994.296 full.jpg,included,OpenAI_CLIP
624385,https://images.metmuseum.org/CRDImages/mi/web-large/DP318305.jpg,included,OpenAI_CLIP
501476,https://images.metmuseum.org/CRDImages/mi/web-large/DP-29490-001.jpg,included,OpenAI_CLIP
505742,https://images.metmuseum.org/CRDImages/mi/web-large/DP159192.jpg,included,OpenAI_CLIP
