objectID,title,artistDisplayName,inferred_gender,century,medium_category,img_width,img_height,aspect_ratio,score_set_1_masterpiece,score_set_2_quality,score_set_3_influence,mean_value_score
897907,Armchair,Eliphalet Chapin,unknown,18th c. CE,other,468,624,0.75,0.0003359790425747633,0.0753154307603836,-0.004370511043816805,0.023760299586380523
788188,Gold-inlaid Colt Model 1849 Pocket Revolver (serial no. 63306),Samuel Colt,male,19th c. CE,other,598,304,1.97,0.009812836535274982,0.026301193982362747,-0.005814904347062111,0.010099708723525206
23944,Armor of Emperor Ferdinand I (1503–1564),Kunz Lochner,unknown,16th c. CE,other,353,625,0.56,-0.0006092250696383417,0.003131988923996687,-0.0010371154639869928,0.0004952161301237842
788195,"Gold-inlaid Colt Model 1851 Navy Revolver (serial no. 20133), with Case and Accessories",Samuel Colt,male,19th c. CE,other,600,344,1.74,0.0014854124747216702,0.028846455737948418,-0.016947247087955475,0.004461540374904871
13565,Bed rug,N. L.,unknown,18th c. CE,other,593,625,0.95,-2.2003005142323673e-06,0.0850331112742424,-0.09861564636230469,-0.004528245129525506
814650,Vase (New World),Joseph S. Potter,male,19th c. CE,other,468,624,0.75,0.15841929614543915,0.44139814376831055,-0.16304424405097961,0.14559106528759003
788174,"Smith & Wesson .44 Double-Action Frontier Model Revolver decorated by Tiffany & Co. (serial no. 8401), with Case and Cleaning Rod",Smith & Wesson,unknown,19th c. CE,other,600,455,1.32,0.0011758467881008983,0.020784618332982063,-0.01506778784096241,0.002297559093373517
20891,The Five Points,Unknown Artist,unknown,19th c. CE,painting,600,448,1.34,0.03758237883448601,-0.3051387071609497,0.006003516726195812,-0.08718427053342263
814649,Vase (Old World),Joseph S. Potter,male,19th c. CE,other,468,624,0.75,0.06289369612932205,0.6719748973846436,-0.10693376511335373,0.20931160946687064
10367,View of the Tunnel of the Harlem Railroad,Nicolino Calyo,male,19th c. CE,other,600,409,1.47,0.0031543555669486523,-0.0018285188125446439,0.0001358405570499599,0.0004872257704846561
1668,Watercolor,Eugene B. Cunningham,male,19th c. CE,drawing_paper,472,624,0.76,-0.0021315147168934345,0.002119900891557336,0.027424097061157227,0.009137494411940375
14006,Water-lily textile,Associated Artists,unknown,19th c. CE,print,280,624,0.45,-6.492678949143738e-05,0.04954883083701134,-0.13937433063983917,-0.029963475530773092
20615,Sampler,Julia Ann Fitch,female,19th c. CE,other,548,625,0.88,-0.0018978930311277509,0.43981480598449707,-0.007389244623482227,0.14350922277662903
14047,Embroidered Sampler,A. H.,unknown,19th c. CE,other,595,625,0.95,-8.245068602263927e-05,0.03006395883858204,-0.05183042958378792,-0.007282973810409506
310599,Fish hacha,Classic Veracruz artist(s),unknown,7th c. CE,other,595,625,0.95,-0.0020420330110937357,0.0014671587850898504,-0.24467900395393372,-0.08175129272664587
308458,Spout-and-bridge bottle with fox,Topará artist(s),unknown,3th c. BCE,other,600,489,1.23,-6.501997995655984e-05,4.018061372335069e-05,-0.06124911084771156,-0.020424650071314925
662967,Vessel with mythological scene,Maya artist(s),female,7th c. CE,other,468,624,0.75,-0.00034435003180988133,0.0010821045143529773,-0.03670007362961769,-0.011987439715691531
312928,Neckless jar with complex scene,Paracas artist(s),unknown,4th c. BCE,other,468,624,0.75,-0.0010085396934300661,0.003161652712151408,-0.037725526839494705,-0.011857471273591122
701288,Yäʿğğ mäsqäl (hand cross),Northern Highlands artist,unknown,18th c. CE,other,387,625,0.62,5.608813080471009e-05,0.0017978446558117867,-0.13441886007785797,-0.04418830909708049
308532,Tuber-inspired stirrup-spout bottle,Moche artist(s),unknown,6th c. CE,other,468,624,0.75,-0.0003285685961600393,0.0007807301008142531,-0.31260916590690613,-0.10405233480075064
313256,Mirror-bearer,Maya artist(s),female,5th c. CE,other,454,624,0.73,-0.005019383504986763,0.00014335346349980682,-0.02916521579027176,-0.011347081943919571
310568,Bottle with deity,Wari artist(s),unknown,7th c. CE,other,465,625,0.74,-0.0014826663536950946,0.00033998701837845147,-0.11472722142934799,-0.038623300254888214
318345,Censer with seated king,Maya artist(s),female,4th c. CE,other,499,624,0.8,-6.328336894512177e-07,0.0009511453681625426,-0.32744404673576355,-0.10883117806709681
313267,Kero (beaker),Inca artist(s),unknown,15th c. CE,other,600,602,1.0,-2.879533712984994e-05,0.0004726579936686903,-0.16796429455280304,-0.0558401439654214
310221,Gourd-shaped bottle,Topará artist(s),unknown,3th c. BCE,other,599,468,1.28,-5.434815102489665e-05,0.00019854490528814495,-0.10826443135738373,-0.03604007820104016
316846,Kero (beaker),Peruvian artist(s),unknown,17th c. CE,other,540,625,0.86,-3.873258538078517e-05,0.00028515123995020986,-0.22802965342998505,-0.07592774492513854
308565,Stirrup-spout bottle with mountain sacrifice scene,Moche artist,unknown,6th c. CE,other,429,624,0.69,-0.0791415199637413,0.020878072828054428,-0.059181153774261475,-0.039148200303316116
316847,Kero (beaker),Peruvian artist(s),unknown,17th c. CE,other,487,624,0.78,-7.837572047719732e-05,0.0010761937592178583,-0.7901195287704468,-0.26304057024390204
310542,Whistling vessel,Maya artist(s),female,5th c. CE,other,480,624,0.77,-0.0008045039139688015,0.004158624913543463,-0.08495775610208511,-0.02720121170083682
316274,Plate with trumpeter,Maya artist(s),female,8th c. CE,other,599,586,1.02,-0.00026758137391880155,0.008536226116120815,-0.04059498757123947,-0.010775447609679153
314217,Vessel with mythological scene,Metropolitan Painter,unknown,7th c. CE,other,462,625,0.74,-0.0010806404752656817,0.0006975735304877162,-0.015674926340579987,-0.005352664428452651
313289,Hand with beaker,Inca artist(s),unknown,15th c. CE,other,599,426,1.41,-3.310430474812165e-05,0.00013391324318945408,-0.02365240454673767,-0.007850531869432112
318662,Vessel with throne scene,Chamá artist(s),unknown,7th c. CE,other,499,624,0.8,-1.796321157598868e-06,0.0012807976454496384,-0.023505084216594696,-0.007408694297434219
313240,Relief with enthroned ruler,Chakalte',unknown,8th c. CE,other,600,606,0.99,0.003035040106624365,0.012628428637981415,0.0006478442810475826,0.005437104341884454
310227,Double-chambered bottle with monkeys,Topará artist(s),unknown,3th c. BCE,other,599,554,1.08,-0.023585863411426544,0.0033068405464291573,-0.11215250939130783,-0.04414384408543507
733038,Arganonä Maryam (The Organ of Mary) prayer book,"Baselyos, also known as ""The Ground Hornbill Master""",unknown,17th c. CE,drawing_paper,555,624,0.89,-0.008126513101160526,0.00792248547077179,-0.008937807753682137,-0.003047278461356958
318674,Altar to the Sun Warrior,Mexico Nahua artist(s),unknown,15th c. CE,other,599,449,1.33,-1.1689093298627995e-05,0.0014065006980672479,-0.03911139443516731,-0.012572194276799564
718242,Plate with the god Chahk,Maya artist(s),female,7th c. CE,other,599,587,1.02,-0.0001214891963172704,0.0026803193613886833,-0.06023925542831421,-0.019226808421080932
313262,Deity figure,Maya artist(s),female,3th c. CE,other,475,624,0.76,-6.788964674342424e-05,9.369839972350746e-05,-0.053057961165905,-0.01767738413764164
309713,Yoke-form vessel,Maya artist(s),female,4th c. CE,other,498,625,0.8,-2.3133077320380835e-07,5.2479499572655186e-05,-0.10229752957820892,-0.03408176046980316
307598,Eagle relief,Toltec artist(s),unknown,10th c. CE,other,599,553,1.08,-6.125294021330774e-05,0.01388206984847784,-0.17481151223182678,-0.05366356510785408
310513,Ornament,Maya artist(s),female,5th c. CE,other,599,319,1.88,-3.317704249639064e-05,0.0011121045099571347,-0.003523431019857526,-0.0008148345174655939
317760,Pair of carved ornaments with the Maize God,Maya artist(s),female,5th c. CE,other,599,359,1.67,-0.0009709832957014441,0.018236910924315453,-0.015050128102302551,0.000738599842103819
316709,Nose ornament,Vicús artist(s),unknown,2th c. BCE,other,600,453,1.32,-4.767912469105795e-05,0.0026657460257411003,-0.4365706741809845,-0.14465086909331148
307602,Prayer book with case (mahdar),Wäldä Maryam,unknown,19th c. CE,other,496,624,0.79,1.9902727217413485e-05,0.04254346340894699,-0.09506887942552567,-0.01750183776312042
312581,House model,Nayarit artist(s),unknown,3th c. BCE,other,484,624,0.78,-0.00023612796212546527,0.0024573069531470537,-0.2301008254289627,-0.07595988214598037
309958,Bead,Moche artist(s),unknown,3th c. CE,other,600,596,1.01,-8.118431651382707e-06,0.00021579538588412106,-0.10679526627063751,-0.03552919643880159
310498,Standing figure,Mezcala artist(s),unknown,4th c. BCE,other,380,624,0.61,-0.0031529301777482033,0.00045909316395409405,-0.02494434267282486,-0.009212726562206322
126673,Pin (ttipqui),Peruvian artist(s),unknown,19th c. CE,other,271,624,0.43,-2.82170731225051e-07,0.0005642822361551225,-0.0033892702776938677,-0.0009417567374233234
310467,Modified celt-pendant with incised motifs,Olmec artist(s),unknown,10th c. BCE,other,451,624,0.72,4.220655682729557e-06,0.0004802776675205678,-0.03961613029241562,-0.013043877323070774
929079,Orchids and Rocks,Yi Ha-eung,unknown,19th c. CE,drawing_paper,468,624,0.75,-0.007889918982982635,0.06948361545801163,0.06557220220565796,0.04238863289356232
49068,Bamboo in Snow,Dapeng Zhengkun (Taihō Shōkon),unknown,18th c. CE,drawing_paper,322,624,0.52,0.0011774433078244328,0.006767808925360441,-0.002194809028878808,0.0019168144014353554
49179,Landscapes,Shitao (Zhu Ruoji),unknown,17th c. CE,drawing_paper,599,415,1.44,-0.0013838093727827072,0.00385345914401114,-0.001478028018027544,0.0003305405844002962
39901,Night-Shining White,Han Gan,unknown,8th c. CE,drawing_paper,600,450,1.33,-0.007082566153258085,0.00045280205085873604,-0.02541779913008213,-0.010682521077493826
701293,Poems from the Pavilion of True Meaning,Zhou Lianggong,unknown,17th c. CE,drawing_paper,600,450,1.33,0.00018710126460064203,0.017625972628593445,-0.0012494220864027739,0.005521217268930438
39931,Landscapes,Dai Benxiao,unknown,17th c. CE,drawing_paper,490,625,0.78,-0.03663165867328644,0.01801344007253647,0.014405926689505577,-0.0014040973037481308
45258,Bamboo in the Four Seasons,Tosa Mitsunobu,unknown,15th c. CE,painting,600,283,2.12,0.12310682982206345,0.05457823723554611,0.01315794326364994,0.06361433677375317
53222,Musk Cat,Uto Gyoshi,male,16th c. CE,drawing_paper,468,624,0.75,0.22268204391002655,-0.018953025341033936,-0.00016146531561389565,0.06785585108445957
44918,Rough Waves,Ogata Kōrin,unknown,17th c. CE,painting,599,534,1.12,0.04694131761789322,0.02830076590180397,0.015827296301722527,0.03035645994047324
73159,Portrait of Li Xiangjun,Cui He,unknown,19th c. CE,drawing_paper,304,623,0.49,0.010644341818988323,0.020135629922151566,0.00019075209274888039,0.010323574611296257
816189,"”Abiding nowhere, the awakened mind arises”",Musō Soseki,unknown,14th c. CE,drawing_paper,356,623,0.57,-0.0012225625105202198,0.0173483956605196,0.0003662961535155773,0.005497376434504986
53408,White Plum Blossoms and Moon,Itō Jakuchū,unknown,18th c. CE,drawing_paper,468,624,0.75,0.022435149177908897,0.6324504017829895,-0.029216833412647247,0.20855623918275037
53449,Six Jewel Rivers from Various Provinces,Utagawa Hiroshige,unknown,19th c. CE,drawing_paper,469,625,0.75,0.002898423932492733,-0.0018044959288090467,0.001939376350492239,0.0010111014513919752
36131,Landscapes with poems,Gong Xian,unknown,17th c. CE,other,600,415,1.45,0.0005670074606314301,0.0026399297639727592,0.005248674191534519,0.002818537138712903
76084,The Bodhisattva Jizō,Intan,unknown,13th c. CE,other,468,624,0.75,0.02218218706548214,0.06611721962690353,-0.07415656745433807,0.004714279746015866
39668,"Old Trees, Level Distance",Guo Xi,unknown,11th c. CE,drawing_paper,600,320,1.88,0.008993003517389297,0.06996634602546692,0.017897920683026314,0.032285756741960846
57206,Flower Baskets and Farmer's Hat,Shibata Zeshin,unknown,19th c. CE,drawing_paper,471,624,0.75,3.206287510693073e-05,0.003121570684015751,-0.009492709301412106,-0.002113025247429808
40080,Fragrant Snow at Broken Bridge,Wang Mian,unknown,14th c. CE,drawing_paper,332,624,0.53,0.0018334609922021627,0.03817439079284668,0.0024937621783465147,0.014167204654465118
53458,Lingering Rain over Half the Village,Urakami (Uragami) Gyokudō,unknown,18th c. CE,drawing_paper,600,450,1.33,-0.0025370060466229916,0.10453233867883682,-0.0016166497953236103,0.033459560945630074
888663,Handscroll of Ten Homoerotic (Nanshoku) Scenes,Miyagawa Chōshun 宮川長春,unknown,18th c. CE,drawing_paper,600,403,1.49,0.04636862128973007,0.1465320736169815,0.00042309053242206573,0.06444126181304455
36436,Landscapes,Zhang Feng,unknown,17th c. CE,drawing_paper,600,406,1.48,-0.020803112536668777,0.03138694912195206,0.017720963805913925,0.009434933463732401
44634,Drunken Asaina,Katsushika Hokusai,unknown,19th c. CE,drawing_paper,600,450,1.33,-0.00803984235972166,0.29090726375579834,0.001455359160900116,0.09477426018565893
49467,Cat and Butterfly,Xugu (Zhu Huairen),unknown,19th c. CE,drawing_paper,374,624,0.6,0.0006979401223361492,0.025307096540927887,-0.012890174053609371,0.004371620869884889
53427,Six Jewel Rivers,Sakai Ōho,unknown,19th c. CE,drawing_paper,599,335,1.79,0.038357339799404144,-0.011167537420988083,0.004102794453501701,0.010430865610639254
752005,"Welcoming Descent of Amida, the Buddha of Infinite Light, and His Holy Retinue",Unidentified artist,unknown,14th c. CE,drawing_paper,358,625,0.57,0.025273535400629044,0.43348339200019836,-0.0018255631439387798,0.1523104547522962
59025,Pavilion amongst Wintry Trees after Ni Zan,Qi Zhijia,unknown,17th c. CE,drawing_paper,290,623,0.47,0.0018719746731221676,0.026742562651634216,-0.002797813154757023,0.00860557472333312
860963,Mending clothes by daylight,Unidentified artist,unknown,13th c. CE,drawing_paper,468,624,0.75,-0.010657990351319313,0.017978863790631294,-0.0013655058573931456,0.0019851225273062787
41193,Crows in Old Trees,Luo Zhichuan,unknown,14th c. CE,drawing_paper,443,624,0.71,0.006120109930634499,0.031864017248153687,0.00030654529109597206,0.012763557489961386
663886,Portrait of Yinyuan Longqi (Ingen Ryūki),unidentified artist,unknown,17th c. CE,drawing_paper,310,623,0.5,-0.0008944765431806445,-1.727393828332424e-05,0.0017782226204872131,0.00028882404634108144
49156,"The Kangxi Emperor's Southern Inspection Tour, Scroll Three: Ji'nan to Mount Tai",Wang Hui,unknown,17th c. CE,drawing_paper,599,274,2.19,0.00343606760725379,0.009995831176638603,0.023958638310432434,0.012463512364774942
49177,Outing to Zhang Gong's Grotto,Shitao (Zhu Ruoji),unknown,17th c. CE,drawing_paper,599,397,1.51,0.01676669716835022,0.04174584895372391,0.0019080261699855328,0.020140190764019888
65555,Landscapes,Xiao Yuncong,unknown,17th c. CE,drawing_paper,483,624,0.77,0.002351890318095684,0.13584434986114502,0.005059998016804457,0.04775207939868172
49456,Herbaceous Peony,Hu Yuan,unknown,19th c. CE,drawing_paper,599,361,1.66,0.002817136701196432,0.07344256341457367,-0.030023816972970963,0.015411961047599712
49187,Wangchuan Villa,Wang Yuanqi,unknown,18th c. CE,drawing_paper,599,353,1.7,0.02020328864455223,0.048177219927310944,0.009272108785808086,0.02588420578589042
705076,Drawings and Poems by Various Artists,Shokusanjin (Ōta Nanpo),unknown,19th c. CE,drawing_paper,307,625,0.49,-0.0027499222196638584,0.04662054032087326,-0.004096433520317078,0.013258061526964108
49173,Returning Home,Shitao (Zhu Ruoji),unknown,17th c. CE,drawing_paper,396,625,0.63,-0.012141767889261246,-0.0028048569802194834,0.001758063561283052,-0.004396187102732559
49241,Ink bamboo,Li Shan,unknown,18th c. CE,drawing_paper,375,624,0.6,0.0005075412336736917,0.003992144949734211,-0.016064994037151337,-0.003855102617914478
57344,White Poppies on Gold Ground,Ogata Kōrin,unknown,17th c. CE,painting,599,319,1.88,0.06261757761240005,0.0901896208524704,0.008051415905356407,0.05361953812340895
57805,"Random Sketches by Hokusai, Volume 12",Katsushika Hokusai,unknown,19th c. CE,drawing_paper,505,624,0.81,-0.00017244546324945986,0.03700222820043564,-0.004740730859339237,0.01069635062594898
41057,Woman Admiring Plum Blossoms at Night,Suzuki Harunobu 鈴木春信,unknown,18th c. CE,drawing_paper,410,624,0.66,0.0005023146513849497,0.010015910491347313,-0.0013809659285470843,0.0030457530713950596
57569,Picture Book of Crawling Creatures (The Insect Book) (Ehon mushi erami) 画本虫撰,Kitagawa Utamaro 喜多川歌麿,unknown,19th c. CE,drawing_paper,599,459,1.31,-0.0004573793848976493,0.019527927041053772,-0.00817367434501648,0.0036322911037132144
459028,Portrait of Alvise Contarini(?); (verso) A Tethered Roebuck,Jacometto (Jacometto Veneziano),unknown,15th c. CE,painting,440,625,0.7,0.04342171549797058,-0.19613197445869446,0.01968591846525669,-0.044341446831822395
459254,Self-portrait,Simon Bening,male,16th c. CE,painting,442,624,0.71,0.0011242423206567764,-0.536228358745575,0.0071095931343734264,-0.1759981744301816
459249,"Tabernacle House Altar with the Adoration of the Shepherds, the Adoration of the Magi, and the Annunciation.",Reinhold Vasters,male,16th c. CE,other,468,624,0.75,0.009285750798881054,0.14961399137973785,-0.447419136762619,-0.09617313152800004
459027,"Portrait of a Woman, Possibly a Nun of San Secondo; (verso) Scene in Grisaille",Jacometto (Jacometto Veneziano),unknown,15th c. CE,painting,435,624,0.7,0.0015476848930120468,-0.05047666281461716,0.00323862605728209,-0.015230117288107673
459080,Erasmus of Rotterdam,Hans Holbein the Younger,male,16th c. CE,painting,482,624,0.77,0.007143099792301655,-0.027695808559656143,0.0059027778916060925,-0.004883310291916132
458967,Saint Anthony the Abbot in the Wilderness,Sano di Pietro (Ansano di Pietro di Mencio),unknown,15th c. CE,painting,456,624,0.73,0.0027443531434983015,-0.02386665530502796,0.0030475109815597534,-0.006024930393323302
459061,"Christ Carrying the Cross, with the Crucifixion; The Resurrection, with the Pilgrims of Emmaus",Gerard David,male,16th c. CE,painting,430,624,0.69,0.17001178860664368,-0.02814551629126072,0.023182934150099754,0.055016402155160904
458979,Madonna and Child,Sano di Pietro (Ansano di Pietro di Mencio),unknown,15th c. CE,painting,446,624,0.71,0.16966310143470764,0.18118949234485626,0.015470798127353191,0.1221077973023057
459055,The Annunciation,Hans Memling,male,15th c. CE,painting,456,624,0.73,0.3896365463733673,0.11732311546802521,0.020550856366753578,0.17583683940271536
458971,The Creation of the World and the Expulsion from Paradise,Giovanni di Paolo (Giovanni di Paolo di Grazia),male,15th c. CE,painting,600,534,1.12,0.08757956326007843,0.007148042321205139,0.10135680437088013,0.06536146998405457
459062,Archangel Gabriel; The Virgin Annunciate,Gerard David,male,16th c. CE,painting,430,624,0.69,0.04066373035311699,0.04734279587864876,0.0017490986501798034,0.029918541627315182
459008,The Crucified Christ between the Virgin and Saint John the Evangelist,Lorenzo Monaco (Piero di Giovanni),male,15th c. CE,painting,308,623,0.49,0.010015461593866348,0.0022033031564205885,0.0006744867423549294,0.0042977504975472884
458972,Madonna and Child with Saints Jerome and Agnes,Giovanni di Paolo (Giovanni di Paolo di Grazia),male,15th c. CE,painting,489,624,0.78,0.006849120836704969,0.03572690114378929,0.001326373778283596,0.014634131919592619
458998,The Assumption of the Virgin,Bernardo Daddi,male,14th c. CE,painting,599,479,1.25,0.05497778579592705,0.09178844839334488,0.011704365722835064,0.052823533304035664
458964,Madonna and Child Enthroned with Two Donors,Goodhart Ducciesque Master,unknown,14th c. CE,painting,369,624,0.59,0.01901146210730076,0.08014214038848877,0.008439161814749241,0.03586425477017959
459133,The Adoration of the Magi,"Italian, Neapolitan Follower of Giotto",unknown,14th c. CE,painting,443,625,0.71,0.02083539217710495,0.15151745080947876,0.0005238018929958344,0.057625548293193184
459253,Holy Face,Gerard David,male,15th c. CE,painting,376,624,0.6,0.03739586099982262,-0.04219919443130493,0.02476833388209343,0.006655000150203705
458978,Coronation of the Virgin,Giovanni di Paolo (Giovanni di Paolo di Grazia),male,15th c. CE,painting,461,624,0.74,0.06835972517728806,0.08169933408498764,0.012686063535511494,0.054248374265929065
459065,Virgin and Child,Master of the Female Half-Lengths,unknown,16th c. CE,painting,475,624,0.76,0.1928614377975464,0.011849552392959595,0.0033343343529850245,0.069348441514497
459136,Madonna and Child,Simone Martini,female,14th c. CE,painting,457,624,0.73,0.25291794538497925,0.08601050823926926,0.06507560610771179,0.13466801991065344
459016,The Annunciation,Botticelli (Alessandro di Mariano Filipepi),unknown,15th c. CE,painting,600,394,1.52,0.016476595774292946,0.020156845450401306,2.9326387448236346e-05,0.01222092253738083
458953,Saint Ansanus,Simone Martini,female,14th c. CE,painting,457,624,0.73,0.007766839116811752,0.0174279622733593,0.12509040534496307,0.05009506891171137
458970,Saint Ambrose,Giovanni di Paolo (Giovanni di Paolo di Grazia),male,15th c. CE,painting,391,624,0.63,0.0397363156080246,0.0619208961725235,0.005729420110583305,0.035795543963710465
459079,Mary of Burgundy,Master H.A. or A.H.,unknown,16th c. CE,painting,431,624,0.69,0.05254665017127991,0.008466370403766632,0.03324762359261513,0.03142021472255389
459053,Virgin and Child,Hans Memling,male,15th c. CE,painting,461,624,0.74,0.7688011527061462,0.041168298572301865,0.00944274477660656,0.27313739868501824
459007,The Nativity,Lorenzo Monaco (Piero di Giovanni),male,15th c. CE,painting,599,400,1.5,0.007987541146576405,0.008391514420509338,0.0010375953279435635,0.005805550298343102
459071,Portrait of a Woman,Netherlandish or French,unknown,15th c. CE,painting,454,624,0.73,0.24942804872989655,-0.003330480307340622,0.03330281376838684,0.09313346073031425
459073,Virgin and Child with a Dragonfly,Master of Saint Giles,unknown,15th c. CE,painting,437,624,0.7,0.5436158776283264,0.06145913898944855,0.015327690169215202,0.20680090226233006
458963,"Madonna and Child Enthroned with Saint John the Evangelist, Saint Peter, Saint Agnes, Saint Catherine of Alexandria, Saint Lucy, an Unidentified Female Saint, Saint Paul, and Saint John the Baptist, with Eve and the Serpent; the Annunciation",Paolo di Giovanni Fei,male,14th c. CE,painting,425,624,0.68,0.008234012871980667,0.013177398592233658,0.0012391406344249845,0.00755018403287977
459057,Saint Christopher and the Infant Christ,Dieric Bouts,unknown,15th c. CE,painting,452,624,0.72,-0.2855232357978821,-0.023230303078889847,0.04081923887133598,-0.08931143333514531
459058,The Adoration of the Christ Child,Master of Frankfurt,unknown,15th c. CE,painting,444,624,0.71,0.14281116425991058,-0.020583048462867737,0.0011068161111325026,0.041111643969391785
459078,Nymph of the Spring,Lucas Cranach the Younger,male,16th c. CE,painting,600,453,1.32,0.58697909116745,-0.1548096239566803,0.00644933944568038,0.14620626888548335
459257,Saint Michael,Pietro di Giovanni d'Ambrogio,male,15th c. CE,painting,285,623,0.46,0.004593679681420326,0.010512175038456917,0.0008732061833143234,0.005326353634397189
459134,Madonna and Child,Lippo Memmi (Filippo di Memmo),unknown,14th c. CE,painting,313,624,0.5,0.04364064335823059,0.07510342448949814,-0.0001889632549136877,0.039518368197605014
458981,Madonna and Child Enthroned with Two Cherubim,Sano di Pietro (Ansano di Pietro di Mencio),unknown,15th c. CE,painting,307,623,0.49,0.001041113631799817,0.0032374546863138676,0.0033221517223864794,0.002533573346833388
459005,The Crucifixion,Andrea di Cione (Orcagna),female,14th c. CE,painting,418,624,0.67,0.006302999332547188,0.004879940301179886,0.003313339315354824,0.004832092983027299
459059,The Holy Family,Joos van Cleve,unknown,16th c. CE,painting,422,624,0.68,0.647144615650177,0.017501257359981537,0.005290732719004154,0.2233122019097209
458954,Saint Mary Magdalen,Lippo Memmi (Filippo di Memmo),unknown,14th c. CE,painting,376,625,0.6,0.013589506968855858,0.024403437972068787,0.0005301974015310407,0.012841047447485229
459186,Study for the Equestrian Monument to Francesco Sforza,Antonio Pollaiuolo,male,15th c. CE,drawing_paper,562,624,0.9,0.0026086962316185236,0.07222486287355423,0.0022933590225875378,0.02570897270925343
